id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM (simple),UOM,UOM_wd,Lookup,GHG,emission_target_formula,emission_target,emission_target_wd,GHG_wd,valid_from,valid_to,region,region_wd,Conversion Factor 2019,GWP,Value 2019,GWP_id
1147,Scope1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,Vans_Class_I_(up_to_1.305_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class I (up to 1.305 tonnes) km,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,28.0,0.0,ch4_co2e_2014
1148,Scope1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,Vans_Class_I_(up_to_1.305_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class I (up to 1.305 tonnes) km,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,1.0,0.0,co2_co2e_2014
1149,Scope1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,Vans_Class_I_(up_to_1.305_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class I (up to 1.305 tonnes) km,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,265.0,0.0,n2o_co2e_2014
1150,Scope1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,Vans_Class_I_(up_to_1.305_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class I (up to 1.305 tonnes) miles,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,,0.0,
1151,Scope1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,Vans_Class_I_(up_to_1.305_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class I (up to 1.305 tonnes) miles,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,28.0,0.0,ch4_co2e_2014
1152,Scope1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,Vans_Class_I_(up_to_1.305_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class I (up to 1.305 tonnes) miles,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,1.0,0.0,co2_co2e_2014
1153,Scope1,Delivery vehicles,Vans,Class I (up to 1.305 tonnes),,Battery Electric Vehicle,Vans_Class_I_(up_to_1.305_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class I (up to 1.305 tonnes) miles,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,265.0,0.0,n2o_co2e_2014
1154,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.19455,,0.19455,
1155,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1e-05,28.0,3.5714285714285716e-07,ch4_co2e_2014
1156,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.19271,1.0,0.19271,co2_co2e_2014
1157,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00184,265.0,6.943396226415094e-06,n2o_co2e_2014
1158,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.3131,,0.3131,
1159,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1e-05,28.0,3.5714285714285716e-07,ch4_co2e_2014
1160,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.31013,1.0,0.31013,co2_co2e_2014
1161,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Diesel,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00296,265.0,1.1169811320754717e-05,n2o_co2e_2014
1162,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.22833,,0.22833,
1163,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00025,28.0,8.92857142857143e-06,ch4_co2e_2014
1164,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.22737,1.0,0.22737,co2_co2e_2014
1165,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00071,265.0,2.679245283018868e-06,n2o_co2e_2014
1166,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.36747,,0.36747,
1167,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00041,28.0,1.4642857142857142e-05,ch4_co2e_2014
1168,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.36592,1.0,0.36592,co2_co2e_2014
1169,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Petrol,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00114,265.0,4.30188679245283e-06,n2o_co2e_2014
1170,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,,0.0,
1171,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,28.0,0.0,ch4_co2e_2014
1172,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,1.0,0.0,co2_co2e_2014
1173,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,Vans_Class_II_(1.305_to_1.74_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class II (1.305 to 1.74 tonnes) km,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,265.0,0.0,n2o_co2e_2014
1174,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,,0.0,
1175,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,28.0,0.0,ch4_co2e_2014
1176,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,1.0,0.0,co2_co2e_2014
1177,Scope1,Delivery vehicles,Vans,Class II (1.305 to 1.74 tonnes),,Battery Electric Vehicle,Vans_Class_II_(1.305_to_1.74_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class II (1.305 to 1.74 tonnes) miles,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,265.0,0.0,n2o_co2e_2014
1178,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.27777,,0.27777,
1179,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1e-05,28.0,3.5714285714285716e-07,ch4_co2e_2014
1180,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.27593,1.0,0.27593,co2_co2e_2014
1181,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00184,265.0,6.943396226415094e-06,n2o_co2e_2014
1182,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.44703,,0.44703,
1183,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1e-05,28.0,3.5714285714285716e-07,ch4_co2e_2014
1184,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.44406,1.0,0.44406,co2_co2e_2014
1185,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Diesel,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00296,265.0,1.1169811320754717e-05,n2o_co2e_2014
1186,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.3846,,0.3846,
1187,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00025,28.0,8.92857142857143e-06,ch4_co2e_2014
1188,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.38364,1.0,0.38364,co2_co2e_2014
1189,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00071,265.0,2.679245283018868e-06,n2o_co2e_2014
1190,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.61896,,0.61896,
1191,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00041,28.0,1.4642857142857142e-05,ch4_co2e_2014
1192,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.61741,1.0,0.61741,co2_co2e_2014
1193,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Petrol,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00114,265.0,4.30188679245283e-06,n2o_co2e_2014
1194,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,,0.0,
1195,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,28.0,0.0,ch4_co2e_2014
1196,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,1.0,0.0,co2_co2e_2014
1197,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,Vans_Class_III_(1.74_to_3.5_tonnes),km,km,https://www.wikidata.org/wiki/Q828224,Class III (1.74 to 3.5 tonnes) km,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,265.0,0.0,n2o_co2e_2014
1198,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,,0.0,
1199,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,CH4,Methane,https://www.wikidata.org/wiki/Q37129,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,28.0,0.0,ch4_co2e_2014
1200,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,CO2,Carbon dioxide,https://www.wikidata.org/wiki/Q1997,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,1.0,0.0,co2_co2e_2014
1201,Scope1,Delivery vehicles,Vans,Class III (1.74 to 3.5 tonnes),,Battery Electric Vehicle,Vans_Class_III_(1.74_to_3.5_tonnes),miles,miles,https://www.wikidata.org/wiki/Q6851298,Class III (1.74 to 3.5 tonnes) miles,kg,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,https://www.wikidata.org/wiki/Q11570,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,265.0,0.0,n2o_co2e_2014
