id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM,UOM_wd,GHG/Unit,emission_target_formula,emission_target,emission_target_wd,GHG,GHG_wd,valid_from,valid_to,region,region_wd,Conversion Factor 2022,GWP,Value 2022,GWP_id
4154,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,CNG,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00056,273.0,2.051282051282051e-06,n2o_co2e_2022
4155,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,LPG,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.2592399999999999,,0.2592399999999999,
4156,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,LPG,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.25864,1.0,0.25864,co2_co2e_2022
4157,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,LPG,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,4e-05,27.9,1.4336917562724017e-06,ch4_co2e_2022
4158,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,LPG,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00056,273.0,2.051282051282051e-06,n2o_co2e_2022
4159,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Unknown,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.23099,,0.23099,
4160,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Unknown,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.22916,1.0,0.22916,co2_co2e_2022
4161,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Unknown,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1e-05,27.9,3.584229390681004e-07,ch4_co2e_2022
4162,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Unknown,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00182,273.0,6.666666666666667e-06,n2o_co2e_2022
4163,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.06225,,0.06225,
4164,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0617,1.0,0.0617,co2_co2e_2022
4165,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0002,27.9,7.168458781362008e-06,ch4_co2e_2022
4166,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,Vans_Average_(up_to_3.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00035,273.0,1.282051282051282e-06,n2o_co2e_2022
4167,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Diesel,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.37268,,0.37268,
4168,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Diesel,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.36967,1.0,0.36967,co2_co2e_2022
4169,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Diesel,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1e-05,27.9,3.584229390681004e-07,ch4_co2e_2022
4170,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Diesel,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.003,273.0,1.0989010989010989e-05,n2o_co2e_2022
4171,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Petrol,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.3433,,0.3433,
4172,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Petrol,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.34213,1.0,0.34213,co2_co2e_2022
4173,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Petrol,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00038,27.9,1.3620071684587814e-05,ch4_co2e_2022
4174,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Petrol,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00079,273.0,2.893772893772894e-06,n2o_co2e_2022
4175,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,CNG,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.37939,,0.37939,
4176,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,CNG,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.3766,1.0,0.3766,co2_co2e_2022
4177,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,CNG,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00189,27.9,6.774193548387096e-05,ch4_co2e_2022
4178,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,CNG,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0009,273.0,3.2967032967032968e-06,n2o_co2e_2022
4179,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,LPG,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.41721,,0.41721,
4180,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,LPG,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.41625,1.0,0.41625,co2_co2e_2022
4181,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,LPG,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,6e-05,27.9,2.1505376344086023e-06,ch4_co2e_2022
4182,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,LPG,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0009,273.0,3.2967032967032968e-06,n2o_co2e_2022
4183,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Unknown,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.37174,,0.37174,
4184,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Unknown,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.3688,1.0,0.3688,co2_co2e_2022
4185,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Unknown,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2e-05,27.9,7.168458781362008e-07,ch4_co2e_2022
4186,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Unknown,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00292,273.0,1.0695970695970696e-05,n2o_co2e_2022
4187,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.10019,,0.10019,
4188,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.09929,1.0,0.09929,co2_co2e_2022
4189,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00033,27.9,1.1827956989247313e-05,ch4_co2e_2022
4190,Scope3,Freighting goods,Vans,Average (up to 3.5 tonnes),,Battery Electric Vehicle,Vans_Average_(up_to_3.5_tonnes),miles,https://www.wikidata.org/wiki/Q6851298,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00057,273.0,2.087912087912088e-06,n2o_co2e_2022
4191,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.48922,,0.48922,
4192,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.48356,1.0,0.48356,co2_co2e_2022
4193,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,9e-05,27.9,3.2258064516129036e-06,ch4_co2e_2022
4194,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,50% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00557,273.0,2.0402930402930405e-05,n2o_co2e_2022
4195,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.26396,,0.26396,
4196,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.26112,1.0,0.26112,co2_co2e_2022
4197,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,5e-05,27.9,1.792114695340502e-06,ch4_co2e_2022
4198,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,100% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00279,273.0,1.021978021978022e-05,n2o_co2e_2022
4199,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.56214,,0.56214,
4200,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.55599,1.0,0.55599,co2_co2e_2022
4201,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0001,27.9,3.584229390681004e-06,ch4_co2e_2022
4202,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,Average laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),tonne.km,https://w3id.org/ecfkg/i/unit/tonne.km,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00605,273.0,2.216117216117216e-05,n2o_co2e_2022
4203,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.4633799999999999,,0.4633799999999999,
4204,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.4573,1.0,0.4573,co2_co2e_2022
4205,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0001,27.9,3.584229390681004e-06,ch4_co2e_2022
4206,Scope3,Freighting goods,HGV (all diesel),Rigid (>3.5 - 7.5 tonnes),,0% Laden,HGV_(all_diesel)_Rigid_(>3.5_-_7.5_tonnes),km,https://www.wikidata.org/wiki/Q828224,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.00598,273.0,2.1904761904761906e-05,n2o_co2e_2022
