id,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM,uom_wd,GHG,GHG_wd,emission_target,emission_target_wd,emission_target_formula,GHG Conversion Factor 2022,valid_from,valid_to,region,region_wd
3608,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.29615,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3609,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00051,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3610,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00058,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3611,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Hybrid,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.17702,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3612,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Hybrid,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.17489,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3613,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Hybrid,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00024,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3614,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Hybrid,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00189,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3615,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,CNG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.25433,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3616,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,CNG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.25113,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3617,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,CNG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00255,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3618,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,CNG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00065,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3619,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,LPG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.28682,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3620,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,LPG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.28609,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3621,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,LPG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00008,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3622,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,LPG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00065,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3623,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.28306,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3624,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.28093,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3625,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00024,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3626,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00189,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3627,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.13834,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3628,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.13727,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3629,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00049,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3630,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00058,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3631,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.0785,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3632,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.07764,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3633,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00032,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3634,Scope3,Business travel- land,Cars (by size),Medium car,,Cars_(by_size)_Medium_car,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00054,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3635,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.20953,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3636,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.20765,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3637,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3638,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00188,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3639,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.27639,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3640,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.27571,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3641,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00032,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3642,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00036,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3643,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Hybrid,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.15491,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3644,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Hybrid,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.15333,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3645,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Hybrid,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00009,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3646,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Hybrid,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00149,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3647,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,CNG,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.23578,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3648,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,CNG,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.23379,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3649,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,CNG,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00158,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3650,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,CNG,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00041,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3651,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,LPG,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.2668,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3652,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,LPG,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.26634,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3653,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,LPG,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00005,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3654,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,LPG,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00041,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3655,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.22733,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3656,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.22575,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3657,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00009,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3658,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00149,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3659,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.10148,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3660,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.1007,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3661,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00035,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3662,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00043,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3663,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.0555,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3664,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.05488,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3665,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00023,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3666,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00039,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3667,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.33722,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3668,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.33418,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3669,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00001,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3670,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00303,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3671,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.4448,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3672,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.44371,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3673,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00051,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3674,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00058,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3675,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Hybrid,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.24929,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3676,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Hybrid,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.24676,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3677,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Hybrid,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00014,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3678,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,Hybrid,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00239,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3679,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,CNG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,0.37944,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3680,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,CNG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,0.37624,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3681,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,CNG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,0.00255,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
3682,Scope3,Business travel- land,Cars (by size),Large car,,Cars_(by_size)_Large_car,CNG,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,0.00065,2022-01-01T00:00:00,2022-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
