id,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM simple,uom_wd,UOM,GHG,ghg_wd,emission_target,emission_target_formula,emission_target_wd,GHG Conversion Factor 2016,valid_from,valid_to,region,region_wd
2401,Scope3,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,Flights_Domestic_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00007,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2402,Scope3,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,Flights_Domestic_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.1459,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2403,Scope3,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,Flights_Domestic_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00138,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2404,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Business class,Flights_Shorthaul_to/from_UK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.24761,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2405,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,Flights_Shorthaul_to/from_UK(Economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.16508,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2406,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Flights_Shorthaul_to/from_UK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.16844,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2407,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Flights_Shorthaul_to/from_UK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2408,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,Flights_Shorthaul_to/from_UK(Economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2409,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Business class,Flights_Shorthaul_to/from_UK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2410,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Flights_Shorthaul_to/from_UK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.1676,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2411,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Business class,Flights_Shorthaul_to/from_UK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.24637,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2412,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,Flights_Shorthaul_to/from_UK(Economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.16425,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2413,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,Flights_Shorthaul_to/from_UK(Economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00082,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2414,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Flights_Shorthaul_to/from_UK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00083,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2415,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Business class,Flights_Shorthaul_to/from_UK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00123,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2416,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,Flights_Shorthaul_to/from_UK(Economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.08728,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2417,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Business class,Flights_Shorthaul_to/from_UK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.13091,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2418,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Flights_Shorthaul_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.08905,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2419,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Business class,Flights_Shorthaul_to/from_UK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2420,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,Flights_Shorthaul_to/from_UK(Economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2421,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Flights_Shorthaul_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2422,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,Flights_Shorthaul_to/from_UK(Economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.08645,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2423,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Business class,Flights_Shorthaul_to/from_UK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.12967,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2424,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Flights_Shorthaul_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.08821,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2425,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,Flights_Shorthaul_to/from_UK(Economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00082,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2426,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Business class,Flights_Shorthaul_to/from_UK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00123,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2427,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Flights_Shorthaul_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00083,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2428,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Average passenger,Flights_Longhaul_to/from_UK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.19162,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2429,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Economy class,Flights_Longhaul_to/from_UK(Economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.14678,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2430,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Premium economy class,Flights_Longhaul_to/from_UK(Premium_economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.23484,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2431,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Flights_Longhaul_to/from_UK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.42565,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2432,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Flights_Longhaul_to/from_UK(First_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.58711,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2433,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Average passenger,Flights_Longhaul_to/from_UK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2434,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Economy class,Flights_Longhaul_to/from_UK(Economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2435,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Premium economy class,Flights_Longhaul_to/from_UK(Premium_economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2436,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Flights_Longhaul_to/from_UK(First_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00002,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2437,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Flights_Longhaul_to/from_UK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2438,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Average passenger,Flights_Longhaul_to/from_UK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.19066,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2439,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Economy class,Flights_Longhaul_to/from_UK(Economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.14604,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2440,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Premium economy class,Flights_Longhaul_to/from_UK(Premium_economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.23367,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2441,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Flights_Longhaul_to/from_UK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.42353,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2442,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Flights_Longhaul_to/from_UK(First_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.58418,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2443,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Economy class,Flights_Longhaul_to/from_UK(Economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00073,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2444,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Premium economy class,Flights_Longhaul_to/from_UK(Premium_economy_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00116,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2445,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Flights_Longhaul_to/from_UK(Business_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00211,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2446,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Flights_Longhaul_to/from_UK(First_class),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00291,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2447,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Average passenger,Flights_Longhaul_to/from_UK(Average_passenger),With RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00095,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2448,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Flights_Longhaul_to/from_UK(First_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.31039,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2449,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Flights_Longhaul_to/from_UK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.22503,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2450,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Premium economy class,Flights_Longhaul_to/from_UK(Premium_economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.12415,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2451,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Economy class,Flights_Longhaul_to/from_UK(Economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.07761,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2452,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Average passenger,Flights_Longhaul_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,CO2e,http://www.wikidata.org/entity/Q1933140,0.10131,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2453,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Flights_Longhaul_to/from_UK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2454,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Flights_Longhaul_to/from_UK(First_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00002,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2455,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Premium economy class,Flights_Longhaul_to/from_UK(Premium_economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2456,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Economy class,Flights_Longhaul_to/from_UK(Economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2457,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Average passenger,Flights_Longhaul_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,methane,CH4,http://www.wikidata.org/entity/Q37129,0.00001,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2458,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Economy class,Flights_Longhaul_to/from_UK(Economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.07687,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2459,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Average passenger,Flights_Longhaul_to/from_UK(Average_passenger),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.10035,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2460,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Flights_Longhaul_to/from_UK(First_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.30746,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2461,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Flights_Longhaul_to/from_UK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.22291,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2462,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Premium economy class,Flights_Longhaul_to/from_UK(Premium_economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,CO2,http://www.wikidata.org/entity/Q1997,0.12298,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2463,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",First class,Flights_Longhaul_to/from_UK(First_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00291,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2464,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Business class,Flights_Longhaul_to/from_UK(Business_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00211,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2465,Scope3,Business travel- air,Flights,"Long-haul, to/from UK",Premium economy class,Flights_Longhaul_to/from_UK(Premium_economy_class),Without RF,passenger.km,https://w3id.org/ecfo/i/unit/passenger.km,passenger.km,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,N2O,http://www.wikidata.org/entity/Q905750,0.00116,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
