id,id_original,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM,uom_wd,GHG,GHG_wd,emission_target,emission_target_wd,emission_target_formula,GHG/Unit,GHG Conversion Factor 2023,valid_from,valid_to,region,region_wd
5521,31_307_3007_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.0003,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5522,31_307_3007_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00052,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5523,31_307_3008_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.05402,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5524,31_307_3008_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.05355,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5525,31_307_3008_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00022,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5526,31_307_3008_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00025,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5527,31_307_3009_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.04907,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5528,31_307_3009_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.04861,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5529,31_307_3009_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00019,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5530,31_307_3009_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00027,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5531,31_307_3005_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.21268,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5532,31_307_3005_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.20997,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5533,31_307_3005_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5534,31_307_3005_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00269,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5535,31_307_3006_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.22803,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5536,31_307_3006_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.22694,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5537,31_307_3006_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00057,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5538,31_307_3006_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00052,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5539,31_307_3007_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.2261,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5540,31_307_3007_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.22477,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5541,31_307_3007_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00048,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5542,31_307_3007_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00084,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5543,31_307_3008_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.08694,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5544,31_307_3008_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.08618,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5545,31_307_3008_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00036,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5546,31_307_3008_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Plug-in Hybrid Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.0004,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5547,31_307_3009_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.07896,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5548,31_307_3009_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.07822,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5549,31_307_3009_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00031,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5550,31_307_3009_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Supermini,,Managed_cars_(by_market_segment)_Supermini,Battery Electric Vehicle,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00043,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5551,31_307_3010_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.14346,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5552,31_307_3010_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.14178,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5553,31_307_3010_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5554,31_307_3010_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Diesel,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00167,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5555,31_307_3011_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.16473,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5556,31_307_3011_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.16405,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5557,31_307_3011_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00036,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5558,31_307_3011_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Petrol,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00032,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5559,31_307_3012_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.15521,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5560,31_307_3012_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.15403,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5561,31_307_3012_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00018,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5562,31_307_3012_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Unknown,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5563,31_307_3013_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.08312,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5564,31_307_3013_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.08248,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5565,31_307_3013_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00034,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5566,31_307_3013_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Plug-in Hybrid Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.0003,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5567,31_307_3014_4_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.05257,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5568,31_307_3014_4_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.05204,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5569,31_307_3014_4_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00022,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5570,31_307_3014_4_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Battery Electric Vehicle,kilometre,http://www.wikidata.org/entity/Q828224,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.0003,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5571,31_307_3010_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.23088,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5572,31_307_3010_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.22817,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5573,31_307_3010_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00001,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5574,31_307_3010_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Diesel,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00269,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5575,31_307_3011_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.2651,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5576,31_307_3011_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.26401,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5577,31_307_3011_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00057,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5578,31_307_3011_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Petrol,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.00052,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5579,31_307_3012_9_1,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,kg CO2e,0.24977,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5580,31_307_3012_9_2,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide,http://www.wikidata.org/entity/Q1997,CO2,kg CO2e of CO2,0.24788,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5581,31_307_3012_9_3,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,methane,http://www.wikidata.org/entity/Q37129,CH4,kg CO2e of CH4,0.00029,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
5582,31_307_3012_9_4,Scope3,Managed assets- vehicles,Managed cars (by market segment),Lower medium,,Managed_cars_(by_market_segment)_Lower_medium,Unknown,mile,http://www.wikidata.org/entity/Q253276,kilogram,http://www.wikidata.org/entity/Q11570,nitrous oxide,http://www.wikidata.org/entity/Q905750,N2O,kg CO2e of N2O,0.0016,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
