id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM,UOM_wd,GHG/Unit,emission_target_formula,emission_target,emission_target_wd,GHG,GHG_wd,valid_from,valid_to,region,region_wd,GWP,Value 2023,GWP_id,Conversion Factor 2023
20_505_5394_15_1,Scope3,Waste disposal,Plastic,Plastics: average plastic rigid,,Closed-loop,Plastic_Plastics:_average_plastic_rigid,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5395_15_1,Scope3,Waste disposal,Plastic,Plastics: average plastic rigid,,Combustion,Plastic_Plastics:_average_plastic_rigid,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5397_15_1,Scope3,Waste disposal,Plastic,Plastics: average plastic rigid,,Landfill,Plastic_Plastics:_average_plastic_rigid,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,8.884130131626865,,8.884130131626865
20_505_5400_15_1,Scope3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),,Open-loop,Plastic_Plastics:_HDPE_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5401_15_1,Scope3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),,Closed-loop,Plastic_Plastics:_HDPE_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5402_15_1,Scope3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),,Combustion,Plastic_Plastics:_HDPE_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5404_15_1,Scope3,Waste disposal,Plastic,Plastics: HDPE (incl. forming),,Landfill,Plastic_Plastics:_HDPE_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,8.884130131626865,,8.884130131626865
20_505_5407_15_1,Scope3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Open-loop,Plastic_Plastics:_LDPE_and_LLDPE_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5408_15_1,Scope3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Closed-loop,Plastic_Plastics:_LDPE_and_LLDPE_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5409_15_1,Scope3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Combustion,Plastic_Plastics:_LDPE_and_LLDPE_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5411_15_1,Scope3,Waste disposal,Plastic,Plastics: LDPE and LLDPE (incl. forming),,Landfill,Plastic_Plastics:_LDPE_and_LLDPE_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,8.884130131626865,,8.884130131626865
20_505_5414_15_1,Scope3,Waste disposal,Plastic,Plastics: PET (incl. forming),,Open-loop,Plastic_Plastics:_PET_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5415_15_1,Scope3,Waste disposal,Plastic,Plastics: PET (incl. forming),,Closed-loop,Plastic_Plastics:_PET_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5416_15_1,Scope3,Waste disposal,Plastic,Plastics: PET (incl. forming),,Combustion,Plastic_Plastics:_PET_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5418_15_1,Scope3,Waste disposal,Plastic,Plastics: PET (incl. forming),,Landfill,Plastic_Plastics:_PET_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,8.884130131626865,,8.884130131626865
20_505_5421_15_1,Scope3,Waste disposal,Plastic,Plastics: PP (incl. forming),,Open-loop,Plastic_Plastics:_PP_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5422_15_1,Scope3,Waste disposal,Plastic,Plastics: PP (incl. forming),,Closed-loop,Plastic_Plastics:_PP_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5423_15_1,Scope3,Waste disposal,Plastic,Plastics: PP (incl. forming),,Combustion,Plastic_Plastics:_PP_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5425_15_1,Scope3,Waste disposal,Plastic,Plastics: PP (incl. forming),,Landfill,Plastic_Plastics:_PP_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,8.884130131626865,,8.884130131626865
20_505_5428_15_1,Scope3,Waste disposal,Plastic,Plastics: PS (incl. forming),,Open-loop,Plastic_Plastics:_PS_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5429_15_1,Scope3,Waste disposal,Plastic,Plastics: PS (incl. forming),,Closed-loop,Plastic_Plastics:_PS_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5430_15_1,Scope3,Waste disposal,Plastic,Plastics: PS (incl. forming),,Combustion,Plastic_Plastics:_PS_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5432_15_1,Scope3,Waste disposal,Plastic,Plastics: PS (incl. forming),,Landfill,Plastic_Plastics:_PS_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,8.884130131626865,,8.884130131626865
20_505_5435_15_1,Scope3,Waste disposal,Plastic,Plastics: PVC (incl. forming),,Open-loop,Plastic_Plastics:_PVC_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5436_15_1,Scope3,Waste disposal,Plastic,Plastics: PVC (incl. forming),,Closed-loop,Plastic_Plastics:_PVC_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5437_15_1,Scope3,Waste disposal,Plastic,Plastics: PVC (incl. forming),,Combustion,Plastic_Plastics:_PVC_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_505_5439_15_1,Scope3,Waste disposal,Plastic,Plastics: PVC (incl. forming),,Landfill,Plastic_Plastics:_PVC_(incl._forming),tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,8.884130131626865,,8.884130131626865
20_506_5443_15_1,Scope3,Waste disposal,Paper,Paper and board: board,,Closed-loop,Paper_Paper_and_board:_board,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_506_5444_15_1,Scope3,Waste disposal,Paper,Paper and board: board,,Combustion,Paper_Paper_and_board:_board,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_506_5445_15_1,Scope3,Waste disposal,Paper,Paper and board: board,,Composting,Paper_Paper_and_board:_board,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,8.912421710629,,8.912421710629
20_506_5446_15_1,Scope3,Waste disposal,Paper,Paper and board: board,,Landfill,Paper_Paper_and_board:_board,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,1164.390423590374,,1164.390423590374
20_506_5450_15_1,Scope3,Waste disposal,Paper,Paper and board: mixed,,Closed-loop,Paper_Paper_and_board:_mixed,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_506_5451_15_1,Scope3,Waste disposal,Paper,Paper and board: mixed,,Combustion,Paper_Paper_and_board:_mixed,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_506_5452_15_1,Scope3,Waste disposal,Paper,Paper and board: mixed,,Composting,Paper_Paper_and_board:_mixed,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,8.912421710629,,8.912421710629
20_506_5453_15_1,Scope3,Waste disposal,Paper,Paper and board: mixed,,Landfill,Paper_Paper_and_board:_mixed,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,1164.390423590374,,1164.390423590374
20_506_5457_15_1,Scope3,Waste disposal,Paper,Paper and board: paper,,Closed-loop,Paper_Paper_and_board:_paper,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_506_5458_15_1,Scope3,Waste disposal,Paper,Paper and board: paper,,Combustion,Paper_Paper_and_board:_paper,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,21.28080723687633,,21.28080723687633
20_506_5459_15_1,Scope3,Waste disposal,Paper,Paper and board: paper,,Composting,Paper_Paper_and_board:_paper,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,8.912421710629,,8.912421710629
20_506_5460_15_1,Scope3,Waste disposal,Paper,Paper and board: paper,,Landfill,Paper_Paper_and_board:_paper,tonnes,https://www.wikidata.org/wiki/Q191118,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,1164.390423590374,,1164.390423590374
21_316_3160_11_1,Scope3,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,With RF,"Flights_Domestic,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.2725767852348993,,0.2725767852348993
21_316_3160_11_2,Scope3,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,With RF,"Flights_Domestic,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.27101,co2_co2e_2022,0.27101
21_316_3160_11_3,Scope3,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,With RF,"Flights_Domestic,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,8.028673835125449e-06,ch4_co2e_2022,0.000224
21_316_3160_11_4,Scope3,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,With RF,"Flights_Domestic,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,4.91862723406337e-06,n2o_co2e_2022,0.0013427852348993
21_316_3161_11_1,Scope3,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,Without RF,"Flights_Domestic,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.1609867852348993,,0.1609867852348993
21_316_3161_11_2,Scope3,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,Without RF,"Flights_Domestic,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.15942,co2_co2e_2022,0.15942
21_316_3161_11_3,Scope3,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,Without RF,"Flights_Domestic,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,8.028673835125449e-06,ch4_co2e_2022,0.000224
21_316_3161_11_4,Scope3,Business travel- air,Flights,"Domestic, to/from UK",Average passenger,Without RF,"Flights_Domestic,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,4.91862723406337e-06,n2o_co2e_2022,0.0013427852348993
21_316_3162_11_1,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,With RF,"Flights_Short-haul,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.1859171395973154,,0.1859171395973154
21_316_3162_11_2,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,With RF,"Flights_Short-haul,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.18499,co2_co2e_2022,0.18499
21_316_3162_11_3,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,With RF,"Flights_Short-haul,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,4.014336917562724e-07,ch4_co2e_2022,1.12e-05
21_316_3162_11_4,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,With RF,"Flights_Short-haul,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,3.3550901000564102e-06,n2o_co2e_2022,0.0009159395973154
21_316_3163_11_1,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Without RF,"Flights_Short-haul,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.1097371395973154,,0.1097371395973154
21_316_3163_11_2,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Without RF,"Flights_Short-haul,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.10881,co2_co2e_2022,0.10881
21_316_3163_11_3,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Without RF,"Flights_Short-haul,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of CH4,CO2e of CH4,Carbon dioxide equivalent of Methane,https://w3id.org/ecfkg/i/emission_target/co2e_of_ch4,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,27.9,4.014336917562724e-07,ch4_co2e_2022,1.12e-05
21_316_3163_11_4,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Average passenger,Without RF,"Flights_Short-haul,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of N2O,CO2e of N2O,Carbon dioxide equivalent of Nitrous Oxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_n2o,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,273.0,3.3550901000564102e-06,n2o_co2e_2022,0.0009159395973154
21_316_3164_11_1,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,With RF,"Flights_Short-haul,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e,CO2e,Carbon dioxide equivalent,https://www.wikidata.org/wiki/Q1933140,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,,0.1828693543624161,,0.1828693543624161
21_316_3164_11_2,Scope3,Business travel- air,Flights,"Short-haul, to/from UK",Economy class,With RF,"Flights_Short-haul,_to/from_UK",passenger.km,https://w3id.org/ecfkg/i/unit/passenger.km,kg CO2e of CO2,CO2e of CO2,Carbon dioxide equivalent of Carbon dioxide,https://w3id.org/ecfkg/i/emission_target/co2e_of_co2,kg,https://www.wikidata.org/wiki/Q11570,2023-01-01T00:00:00,2023-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.18196,co2_co2e_2022,0.18196
