id,Scope,Level 1,Level 2,Level 3,Level 4,emission_source,Column Text,UOM simple,uom_wd,UOM,GHG,GHG_wd,emission_target,emission_target_wd,emission_target_formula,Lookup,GHG Conversion Factor 2019,valid_from,valid_to,region,region_wd
2840,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),,WTT_HGV_(all_diesel)_Rigid_(>17_tonnes),100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Rigid (>17 tonnes) km WTT- HGV (all diesel),0.26829,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2841,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),,WTT_HGV_(all_diesel)_Rigid_(>17_tonnes),100% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Rigid (>17 tonnes) miles WTT- HGV (all diesel),0.43177,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2842,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),,WTT_HGV_(all_diesel)_Rigid_(>17_tonnes),100% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Rigid (>17 tonnes) tonne.km WTT- HGV (all diesel),0.02968,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2843,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),,WTT_HGV_(all_diesel)_Rigid_(>17_tonnes),Average laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Rigid (>17 tonnes) km WTT- HGV (all diesel),0.23344,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2844,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),,WTT_HGV_(all_diesel)_Rigid_(>17_tonnes),Average laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Rigid (>17 tonnes) miles WTT- HGV (all diesel),0.37569,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2845,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Rigid (>17 tonnes),,WTT_HGV_(all_diesel)_Rigid_(>17_tonnes),Average laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Rigid (>17 tonnes) tonne.km WTT- HGV (all diesel),0.04497,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2846,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,0% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids km WTT- HGV (all diesel),0.16093,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2847,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,0% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids miles WTT- HGV (all diesel),0.259,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2848,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,0% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids tonne.km WTT- HGV (all diesel),0,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2849,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,50% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids km WTT- HGV (all diesel),0.19162,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2850,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,50% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids miles WTT- HGV (all diesel),0.30838,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2851,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,50% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids tonne.km WTT- HGV (all diesel),0.05554,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2852,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids km WTT- HGV (all diesel),0.2223,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2853,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,100% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids miles WTT- HGV (all diesel),0.35776,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2854,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,100% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids tonne.km WTT- HGV (all diesel),0.03221,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2855,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,Average laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids km WTT- HGV (all diesel),0.19451,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2856,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,Average laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids miles WTT- HGV (all diesel),0.31304,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2857,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All rigids,,WTT_HGV_(all_diesel)_All_rigids,Average laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All rigids tonne.km WTT- HGV (all diesel),0.0522,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2858,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),0% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) km WTT- HGV (all diesel),0.1512,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2859,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),0% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) miles WTT- HGV (all diesel),0.24334,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2860,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),0% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) tonne.km WTT- HGV (all diesel),0,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2861,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),50% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) km WTT- HGV (all diesel),0.189,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2862,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),50% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) miles WTT- HGV (all diesel),0.30417,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2863,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),50% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) tonne.km WTT- HGV (all diesel),0.03016,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2864,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) km WTT- HGV (all diesel),0.2268,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2865,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),100% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) miles WTT- HGV (all diesel),0.36501,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2866,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),100% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) tonne.km WTT- HGV (all diesel),0.0181,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2867,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),Average laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) km WTT- HGV (all diesel),0.18598,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2868,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),Average laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) miles WTT- HGV (all diesel),0.2993,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2869,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>3.5 - 33t),,WTT_HGV_(all_diesel)_Articulated_(>35__33t),Average laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>3.5 - 33t) tonne.km WTT- HGV (all diesel),0.03226,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2870,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),0% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) km WTT- HGV (all diesel),0.15584,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2871,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),0% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) miles WTT- HGV (all diesel),0.2508,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2872,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),0% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) tonne.km WTT- HGV (all diesel),0,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2873,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),50% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) km WTT- HGV (all diesel),0.20779,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2874,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),50% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) miles WTT- HGV (all diesel),0.3344,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2875,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),50% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) tonne.km WTT- HGV (all diesel),0.02279,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2876,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) km WTT- HGV (all diesel),0.25973,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2877,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),100% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) miles WTT- HGV (all diesel),0.418,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2878,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),100% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) tonne.km WTT- HGV (all diesel),0.01425,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2879,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),Average laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) km WTT- HGV (all diesel),0.22129,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2880,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),Average laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) miles WTT- HGV (all diesel),0.35613,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2881,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),,WTT_HGV_(all_diesel)_Articulated_(>33t),Average laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,Articulated (>33t) tonne.km WTT- HGV (all diesel),0.01927,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2882,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,0% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics km WTT- HGV (all diesel),0.15556,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2883,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,0% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics miles WTT- HGV (all diesel),0.25035,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2884,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,0% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics tonne.km WTT- HGV (all diesel),0,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2885,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,50% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics km WTT- HGV (all diesel),0.20665,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2886,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,50% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics miles WTT- HGV (all diesel),0.33257,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2887,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,50% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics tonne.km WTT- HGV (all diesel),0.023,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2888,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,100% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics km WTT- HGV (all diesel),0.25774,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2889,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,100% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics miles WTT- HGV (all diesel),0.4148,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2890,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,100% Laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics tonne.km WTT- HGV (all diesel),0.01434,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2891,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,Average laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics km WTT- HGV (all diesel),0.21916,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2892,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,Average laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics miles WTT- HGV (all diesel),0.3527,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2893,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,,WTT_HGV_(all_diesel)_All_artics,Average laden,tonne.km,https://w3id.org/ecfo/i/unit/tonne.km,tonne.km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All artics tonne.km WTT- HGV (all diesel),0.01967,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2894,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,WTT_HGV_(all_diesel)_All_HGVs,0% Laden,kilometre,http://www.wikidata.org/entity/Q828224,km,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All HGVs km WTT- HGV (all diesel),0.1579,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
2895,Scope3,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,,WTT_HGV_(all_diesel)_All_HGVs,0% Laden,mile,http://www.wikidata.org/entity/Q253276,miles,kilogram,http://www.wikidata.org/entity/Q11570,carbon dioxide equivalent,http://www.wikidata.org/entity/Q1933140,CO2e,All HGVs miles WTT- HGV (all diesel),0.25412,2019-01-01T00:00:00,2019-12-31T23:59:59,United Kingdom,http://www.wikidata.org/entity/Q145
