id,Scope,Level 1,Level 2,Level 3,Level 4,Column Text,emission_source,UOM,UOM_wd,GHG/Unit,emission_target_formula,emission_target,emission_target_wd,GHG,GHG_wd,valid_from,valid_to,region,region_wd,Conversion Factor 2016,Value 2016,GWP,GWP_id
374,Scope2,Energy,House and garden machinery,Petrol,,Residential:Off-road,House_and_garden_machinery_Petrol,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1029518170000000.0,36768506071428.57,28.0,ch4_co2e_2014
375,Scope2,Energy,House and garden machinery,DERV,,Residential:Off-road,House_and_garden_machinery_DERV,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,304262649500000.0,1148160941509.434,265.0,n2o_co2e_2014
376,Scope2,Energy,House and garden machinery,Petrol,,Residential:Off-road,House_and_garden_machinery_Petrol,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,69038621590000.0,260523100339.62265,265.0,n2o_co2e_2014
377,Scope1,Industrial Processes and Other Product Use,Glass - general,Limestone,,Glass_production,Glass_-_general_Limestone,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,120000000.0,120000000.0,1.0,co2asC_co2e_2014
378,Scope1,Industrial Processes and Other Product Use,Glass - general,Dolomite,,Glass_production,Glass_-_general_Dolomite,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1302000000.0,1302000000.0,1.0,co2asC_co2e_2014
379,Scope1,Industrial Processes and Other Product Use,Glass - general,Soda ash,,Glass_production,Glass_-_general_Soda_ash,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,113000000.0,113000000.0,1.0,co2asC_co2e_2014
380,Scope2,Energy,Shipping - naval,Gas oil,,Other:Mobile,Shipping_-_naval_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.05399e+20,2.05399e+20,1.0,co2asC_co2e_2014
381,Scope2,Energy,Shipping - naval,Gas oil,,Other:Mobile,Shipping_-_naval_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,7688494716000.0,274589097000.0,28.0,ch4_co2e_2014
382,Scope2,Energy,Shipping - naval,Gas oil,,Other:Mobile,Shipping_-_naval_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,339013410100000.0,1279295887169.8113,265.0,n2o_co2e_2014
383,Scope1,Industrial Processes and Other Product Use,Bread baking,Sodium Bicarbonate,,Other_process_uses_of_carbonates,Bread_baking_Sodium_Bicarbonate,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.26415e+20,2.26415e+20,1.0,co2asC_co2e_2014
384,Scope2,Energy,Forestry Machinery,Gas oil,,Agriculture/Forestry/Fishing:Off-road,Forestry_Machinery_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,375013914100000.0,13393354075000.0,28.0,ch4_co2e_2014
385,Scope2,Energy,Forestry Machinery,Petrol,,Agriculture/Forestry/Fishing:Off-road,Forestry_Machinery_Petrol,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,4856037742000000.0,173429919357142.84,28.0,ch4_co2e_2014
386,Scope2,Energy,Forestry Machinery,Gas oil,,Agriculture/Forestry/Fishing:Off-road,Forestry_Machinery_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,315459477300000.0,1190413121886.7925,265.0,n2o_co2e_2014
387,Scope2,Energy,Forestry Machinery,Petrol,,Agriculture/Forestry/Fishing:Off-road,Forestry_Machinery_Petrol,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,33513027900000.0,126464256226.4151,265.0,n2o_co2e_2014
388,Scope1,Industrial Processes and Other Product Use,Primary aluminium production - general,Primary aluminium production,,Aluminium_Production,Primary_aluminium_production_-_general_Primary_aluminium_production,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,420000000.0,420000000.0,1.0,co2asC_co2e_2014
389,Scope1,Industrial Processes and Other Product Use,Electric arc furnaces,Steel production (electric arc),,Steel,Electric_arc_furnaces_Steel_production_(electric_arc),Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,5.3222e+20,5.3222e+20,1.0,co2asC_co2e_2014
390,Scope1,Industrial Processes and Other Product Use,Electric arc furnaces,Steel production (electric arc),,Steel,Electric_arc_furnaces_Steel_production_(electric_arc),Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1000000.0,35714.28571428572,28.0,ch4_co2e_2014
391,Scope1,Industrial Processes and Other Product Use,Electric arc furnaces,Steel production (electric arc),,Steel,Electric_arc_furnaces_Steel_production_(electric_arc),Megatonne,https://www.wikidata.org/wiki/Q53951982,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,5000000.0,18867.924528301886,265.0,n2o_co2e_2014
392,Scope1,Agriculture,Field burning,Linseed residue,,Field_burning_other_residues,Field_burning_Linseed_residue,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,28.0,ch4_co2e_2014
393,Scope1,Agriculture,Field burning,Barley residue,,Field_burning_barley,Field_burning_Barley_residue,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,28.0,ch4_co2e_2014
394,Scope1,Agriculture,Field burning,Wheat residue,,Field_burning_wheat,Field_burning_Wheat_residue,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,28.0,ch4_co2e_2014
395,Scope1,Agriculture,Field burning,Oats residue,,Field_burning_other_cereals,Field_burning_Oats_residue,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,28.0,ch4_co2e_2014
396,Scope1,Agriculture,Field burning,Linseed residue,,Field_burning_other_residues,Field_burning_Linseed_residue,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,265.0,n2o_co2e_2014
397,Scope1,Agriculture,Field burning,Barley residue,,Field_burning_barley,Field_burning_Barley_residue,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,265.0,n2o_co2e_2014
398,Scope1,Agriculture,Field burning,Wheat residue,,Field_burning_wheat,Field_burning_Wheat_residue,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,265.0,n2o_co2e_2014
399,Scope1,Agriculture,Field burning,Oats residue,,Field_burning_other_cereals,Field_burning_Oats_residue,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,265.0,n2o_co2e_2014
400,Scope2,Energy,Iron and steel - flaring,Coke oven gas,,Solid_Fuel_Transformation,Iron_and_steel_-_flaring_Coke_oven_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.18145e+20,1.18145e+20,1.0,co2asC_co2e_2014
401,Scope2,Energy,Iron and steel - flaring,Coke oven gas,,Solid_Fuel_Transformation,Iron_and_steel_-_flaring_Coke_oven_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.03571428571428571,28.0,ch4_co2e_2014
402,Scope2,Energy,Iron and steel - flaring,Coke oven gas,,Solid_Fuel_Transformation,Iron_and_steel_-_flaring_Coke_oven_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.09999999999999999,0.0003773584905660377,265.0,n2o_co2e_2014
403,Scope1,Industrial Processes and Other Product Use,Iron and steel - flaring,Blast furnace gas,,Pig_iron,Iron_and_steel_-_flaring_Blast_furnace_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,7.62972e+20,7.62972e+20,1.0,co2asC_co2e_2014
404,Scope1,Industrial Processes and Other Product Use,Iron and steel - flaring,Blast furnace gas,,Pig_iron,Iron_and_steel_-_flaring_Blast_furnace_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.0,0.03571428571428571,28.0,ch4_co2e_2014
405,Scope1,Industrial Processes and Other Product Use,Iron and steel - flaring,Blast furnace gas,,Pig_iron,Iron_and_steel_-_flaring_Blast_furnace_gas,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.09999999999999999,0.0003773584905660377,265.0,n2o_co2e_2014
406,Scope2,Energy,Upstream Oil Production - Onshore Oil Loading,Crude oil,,Oil_transport,Upstream_Oil_Production_-_Onshore_Oil_Loading_Crude_oil,t,https://www.wikidata.org/wiki/Q191118,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,1.0,co2asC_co2e_2014
407,Scope2,Energy,Upstream Oil Production - Onshore Oil Loading,Crude oil,,Oil_transport,Upstream_Oil_Production_-_Onshore_Oil_Loading_Crude_oil,t,https://www.wikidata.org/wiki/Q191118,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,551847203700.0,19708828703.57143,28.0,ch4_co2e_2014
408,Scope2,Energy,Upstream Oil Production - Onshore Oil Loading,Crude oil,,Oil_transport,Upstream_Oil_Production_-_Onshore_Oil_Loading_Crude_oil,t,https://www.wikidata.org/wiki/Q191118,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,265.0,n2o_co2e_2014
409,Scope1,Industrial Processes and Other Product Use,Basic oxygen furnaces,Dolomite,,Steel,Basic_oxygen_furnaces_Dolomite,Megatonne,https://www.wikidata.org/wiki/Q53951982,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1285000000.0,1285000000.0,1.0,co2asC_co2e_2014
410,Scope3,Memo,Shipping - international IPCC definition,Fuel oil,,Marine_Bunkers,Shipping_-_international_IPCC_definition_Fuel_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.0855e+20,2.0855e+20,1.0,co2asC_co2e_2014
411,Scope3,Memo,Shipping - international IPCC definition,Gas oil,,Marine_Bunkers,Shipping_-_international_IPCC_definition_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.05399e+20,2.05399e+20,1.0,co2asC_co2e_2014
412,Scope3,Memo,Shipping - international IPCC definition,Fuel oil,,Marine_Bunkers,Shipping_-_international_IPCC_definition_Fuel_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,140823556700000.0,5029412739285.714,28.0,ch4_co2e_2014
413,Scope3,Memo,Shipping - international IPCC definition,Gas oil,,Marine_Bunkers,Shipping_-_international_IPCC_definition_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,7688494716000.0,274589097000.0,28.0,ch4_co2e_2014
414,Scope3,Memo,Shipping - international IPCC definition,Fuel oil,,Marine_Bunkers,Shipping_-_international_IPCC_definition_Fuel_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,364484684200000.0,1375413902641.5095,265.0,n2o_co2e_2014
415,Scope3,Memo,Shipping - international IPCC definition,Gas oil,,Marine_Bunkers,Shipping_-_international_IPCC_definition_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,339013410100000.0,1279295887169.8113,265.0,n2o_co2e_2014
416,Scope2,Energy,Coal storage and transport,Deep mined coal production,,Underground_mines:Post-mining_activities,Coal_storage_and_transport_Deep_mined_coal_production,Mt material produced,https://w3id.org/ecfkg/i/unit/Mt_material_produced,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,115515000000.0,4125535714.285714,28.0,ch4_co2e_2014
417,Scope2,Energy,Railways - intercity,Gas oil,,Railways,Railways_-_intercity_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.04375e+20,2.04375e+20,1.0,co2asC_co2e_2014
418,Scope2,Energy,Railways - intercity,Gas oil,,Railways,Railways_-_intercity_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,86695413170000.0,3096264756071.4287,28.0,ch4_co2e_2014
419,Scope2,Energy,Railways - intercity,Gas oil,,Railways,Railways_-_intercity_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,56379313190000.0,212752125245.28302,265.0,n2o_co2e_2014
420,Scope2,Energy,Railways - regional,Gas oil,,Railways,Railways_-_regional_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.04375e+20,2.04375e+20,1.0,co2asC_co2e_2014
421,Scope2,Energy,Railways - regional,Gas oil,,Railways,Railways_-_regional_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,21838777440000.0,779956337142.8572,28.0,ch4_co2e_2014
422,Scope2,Energy,Railways - regional,Gas oil,,Railways,Railways_-_regional_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,56379313190000.0,212752125245.28302,265.0,n2o_co2e_2014
423,Scope2,Energy,Railways - freight,Gas oil,,Railways,Railways_-_freight_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,2.04375e+20,2.04375e+20,1.0,co2asC_co2e_2014
424,Scope2,Energy,Railways - freight,Gas oil,,Railways,Railways_-_freight_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,60574981400000.0,2163392192857.1428,28.0,ch4_co2e_2014
425,Scope2,Energy,Railways - freight,Gas oil,,Railways,Railways_-_freight_Gas_oil,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,56379313190000.0,212752125245.28302,265.0,n2o_co2e_2014
426,Scope2,Energy,Upstream Oil Production - Offshore Oil Loading,Crude oil,,Oil_transport,Upstream_Oil_Production_-_Offshore_Oil_Loading_Crude_oil,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,1.0,co2asC_co2e_2014
427,Scope2,Energy,Upstream Oil Production - Offshore Oil Loading,Crude oil,,Oil_transport,Upstream_Oil_Production_-_Offshore_Oil_Loading_Crude_oil,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,7509410271000000.0,268193223964285.72,28.0,ch4_co2e_2014
428,Scope2,Energy,Upstream Oil Production - Offshore Oil Loading,Crude oil,,Oil_transport,Upstream_Oil_Production_-_Offshore_Oil_Loading_Crude_oil,kilotonne,https://www.wikidata.org/wiki/Q53952048,kg N2O,N2O,Nitrous Oxide,https://www.wikidata.org/wiki/Q905750,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,0.0,0.0,265.0,n2o_co2e_2014
429,Scope2,Energy,Aircraft - domestic take off and landing,Aviation spirit,,Domestic_aviation,Aircraft_-_domestic_take_off_and_landing_Aviation_spirit,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.89457e+20,1.89457e+20,1.0,co2asC_co2e_2014
430,Scope2,Energy,Aircraft - domestic take off and landing,Aviation turbine fuel,,Domestic_aviation,Aircraft_-_domestic_take_off_and_landing_Aviation_turbine_fuel,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CO2 as C,CO2 as C,Carbon Dioxide as Carbon,https://naei.energysecurity.gov.uk/node/71,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,1.95561e+20,1.95561e+20,1.0,co2asC_co2e_2014
431,Scope2,Energy,Aircraft - domestic take off and landing,Aviation spirit,,Domestic_aviation,Aircraft_-_domestic_take_off_and_landing_Aviation_spirit,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,5640812011000000.0,201457571821428.56,28.0,ch4_co2e_2014
432,Scope2,Energy,Aircraft - domestic take off and landing,Aviation turbine fuel,,Domestic_aviation,Aircraft_-_domestic_take_off_and_landing_Aviation_turbine_fuel,TJ (net),https://www.wikidata.org/wiki/Q10380431,kg CH4,CH4,Methane,https://www.wikidata.org/wiki/Q37129,kg,https://www.wikidata.org/wiki/Q11570,2016-01-01T00:00:00,2016-12-31T23:59:59,United Kingdom,https://www.wikidata.org/wiki/Q145,555368748799999.94,19834598171428.57,28.0,ch4_co2e_2014
